0.505629,0.000316645
0.765130,0.000184450
1.22447,0.000104267
1.63820,7.27253e-05
1.98164,6.25883e-05
2.39708,6.07372e-05
3.06657,6.44958e-05
4.79890,7.49418e-05
8.21352,8.70796e-05
16.2602,0.000107445
33.6644,0.000136614
51.5153,0.000163578
87.1889,0.000207986
126.158,0.000264449
182.544,0.000336240
230.928,0.000379143
267.107,0.000357048
298.749,0.000298191
334.141,0.000234524
382.187,0.000136614
422.704,7.72258e-05
452.074,4.49852e-05
494.433,2.00000e-05
